Codigo Pais,Region,Año,Tasa de natalidad,Tasa de mortalidad,Consumo de energía eléctrica (kWh per cápita),PIB (USD),PIB per cápita (USD),Personas que utilizan Internet (% de la población),Tasa de mortalidad infantil,Esperanza de vida al nacer (años),Densidad de población (habitantes por km2 de superficie terrestre),Desempleo (% de la fuerza laboral total)
41,0,1994,12.8,9.4,2166.12,103000000000.0,20305.6,4.9151,4.5,76.3956,16.7055,16.426
41,0,1993,12.8,10.1,2166.12,89255800000.0,17617.0,2.56846,4.7,75.7051,16.6337,16.201
41,0,1992,13.2,9.9,12514.1,113000000000.0,22337.5,1.88688,5.0,75.4554,16.5534,11.595
41,0,1991,13.0,9.8,12470.7,128000000000.0,25503.2,1.39744,5.3,75.2276,16.4606,6.503
42,0,2014,12.4,8.5,6939.52,45810600000.0,4351.89,83.75,3.4,82.6707,121.113,10.292
42,0,2013,12.4,8.7,7367.84,45810600000.0,4351.89,81.9198,3.5,82.2195,120.533,9.921
42,0,2012,12.6,8.7,7363.42,45810600000.0,4351.89,81.44,3.5,81.9683,119.914,9.4
42,0,2011,12.7,8.4,7232.98,45810600000.0,4351.89,77.82,3.5,82.1146,119.335,8.811
42,0,2010,12.9,8.5,7734.73,45810600000.0,4351.89,77.28,3.5,81.6634,118.759,8.871
42,0,2009,12.8,8.5,7338.04,45810600000.0,4351.89,71.58,3.6,81.4146,118.174,8.736
42,0,2008,12.9,8.5,7643.45,45810600000.0,4351.89,70.68,3.6,81.2146,117.568,7.063
42,0,2007,12.8,8.3,7513.58,45810600000.0,4351.89,66.09,3.6,81.1122,116.912,7.657
42,0,2006,13.1,8.3,7540.3,45810600000.0,36443.6,46.87,3.7,80.8122,116.191,8.448
42,0,2005,12.8,8.5,7652.86,45810600000.0,34760.2,42.87,3.8,80.1634,115.384,8.493
42,0,2004,12.8,8.3,7661.49,45810600000.0,33741.3,39.15,3.9,80.1634,114.515,8.914
42,0,2003,12.8,9.1,7529.55,45810600000.0,29568.4,36.14,4.0,79.1146,113.613,8.306
42,0,2002,12.9,8.8,7299.25,45810600000.0,24177.3,30.18,4.2,79.261,112.873,8.702
42,0,2001,13.1,8.8,7342.26,45810600000.0,22433.6,26.3259,4.3,79.1585,112.055,8.61
42,0,2000,13.3,8.9,7224.53,45810600000.0,22364.0,14.3079,4.4,79.0561,111.242,10.217
42,0,1999,12.9,9.1,7149.3,45810600000.0,24673.2,9.12532,4.5,78.7561,110.483,11.981
42,0,1998,12.8,9.1,7015.5,45810600000.0,24974.3,6.31978,4.6,78.6049,109.916,12.075
42,0,1997,12.7,9.1,6833.14,45810600000.0,24228.9,4.255,4.8,78.3049,109.512,12.566
42,0,1996,12.8,9.1,6905.16,45810600000.0,26871.8,2.58403,5.0,77.9537,109.125,12.367
42,0,1995,12.8,9.1,6621.94,45810600000.0,26890.2,1.63795,5.4,77.7512,108.739,11.836
42,0,1994,12.5,9.1,6530.41,45810600000.0,23496.5,0.899867,5.8,77.6488,108.347,12.593
42,0,1993,13.0,9.2,6453.0,45810600000.0,22380.1,0.590619,6.2,77.3,107.945,11.321
42,0,1992,13.1,9.2,6475.79,45810600000.0,23813.7,0.279049,6.7,77.1,107.478,10.205
42,0,1991,13.2,9.2,6359.77,45810600000.0,21675.1,0.140114,7.1,76.8488,106.945,9.134
43,2,2014,33.132,7.749,1167.85,18179800000.0,9650.57,38.0712,37.4,64.318,7.3109,19.916
43,2,2013,33.242,8.096,1079.76,17590700000.0,9680.82,30.538,38.3,63.648,7.05193,20.111
43,2,2012,33.281,8.481,988.751,17171400000.0,9814.04,24.0,39.6,62.924,6.7904,20.176
43,2,2011,33.265,8.893,966.975,18186500000.0,10795.5,18.0,40.9,62.168,6.53796,20.387
43,2,2010,33.206,9.323,957.43,14358600000.0,8840.73,13.0,42.2,61.4,6.30318,20.39
43,2,2009,33.11,9.76,942.682,12065100000.0,7690.05,9.5,43.6,60.637,6.0889,19.274
43,2,2008,32.99,10.189,981.864,15508600000.0,10212.8,7.5,44.7,59.904,5.89335,17.818
43,2,2007,32.863,10.595,969.73,12439000000.0,8447.08,5.767,46.0,59.229,5.71496,17.354
43,2,2006,32.751,10.96,945.354,10318400000.0,7214.91,5.4892,47.5,58.641,5.55032,17.027
43,2,2005,32.678,11.263,916.185,9578970000.0,6888.63,4.89326,48.7,58.181,5.39663,16.91
43,2,2004,32.668,11.487,915.944,7756290000.0,5729.3,2.97907,50.0,57.885,5.25399,17.301
43,2,2003,32.728,11.629,936.397,6497310000.0,4922.38,2.65959,51.2,57.759,5.12265,17.518
43,2,2002,32.865,11.693,926.016,5310380000.0,4121.96,1.93953,52.3,57.791,4.99986,17.426
43,2,2001,33.08,11.688,899.839,5018870000.0,3989.56,1.34762,53.4,57.968,4.88223,17.399
43,2,2000,33.377,11.624,880.035,5067870000.0,4125.72,1.21614,54.4,58.264,4.76718,17.623
43,2,1999,33.751,11.52,903.214,4662990000.0,3888.9,0.24901,55.3,58.646,4.65344,17.683
43,2,1998,34.183,11.398,918.756,4483420000.0,3831.78,0.170125,56.1,59.066,4.54093,17.102
43,2,1997,34.651,11.282,856.889,5326820000.0,4667.17,0.047999,56.8,59.479,4.42946,17.212
43,2,1996,35.134,11.185,849.091,5694040000.0,5116.15,0.0,57.4,59.854,4.3193,17.662
44,0,2014,14.165,13.121,2693.97,16509300000.0,4438.69,44.0,9.7,72.707,65.0725,14.62
44,0,2013,14.186,13.158,2498.34,16140000000.0,4341.44,43.3,10.2,72.412,65.042,16.94
44,0,2012,14.142,13.168,2329.93,15846500000.0,4249.67,36.94,10.8,72.097,65.238,17.22
44,0,2011,14.036,13.146,2289.13,14434600000.0,3842.62,31.52,11.6,71.773,65.7203,17.34
44,0,2010,13.861,13.088,2049.54,11638500000.0,3073.52,26.9,12.7,71.46,66.2496,17.41
44,0,2009,13.615,12.992,1833.04,10766800000.0,2822.65,20.07,13.9,71.18,66.7346,18.3
44,0,2008,13.309,12.863,1881.54,12795100000.0,3324.74,10.01,15.4,70.946,67.33,17.87
44,0,2007,12.968,12.711,1829.98,10172900000.0,2635.35,8.26,17.1,70.765,67.5349,13.28
44,0,2006,12.62,12.542,1769.17,7745390000.0,1996.06,7.52688,19.0,70.635,67.8881,13.57
44,0,2005,12.3,12.369,1916.48,6410880000.0,1642.78,6.07946,21.1,70.538,68.2751,13.81
44,0,2004,12.043,12.204,1814.46,5125370000.0,1305.05,3.88622,23.3,70.451,68.7102,12.62
44,0,2003,11.875,12.054,1749.86,3991280000.0,1010.01,2.55882,25.6,70.349,69.1371,11.51
44,0,2002,11.815,11.921,1653.38,3395770000.0,853.528,1.58788,27.9,70.22,69.6056,12.59
44,0,2001,11.875,11.801,1583.56,3219490000.0,801.99,0.992344,30.1,70.065,70.2329,11.16
44,0,2000,12.063,11.68,1574.39,3057420000.0,749.896,0.484746,32.1,69.902,71.3309,10.82
44,0,1999,12.376,11.537,1563.8,2799980000.0,673.526,0.416344,33.9,69.756,72.7316,13.8
44,0,1998,12.788,11.357,1517.81,3613500000.0,851.516,0.102831,35.5,69.654,74.2434,14.53
44,0,1997,13.269,11.132,1331.52,3510440000.0,807.015,0.0609303,36.9,69.613,76.1033,11.5
44,0,1996,13.8,10.868,1150.79,3094860000.0,689.017,0.0400654,38.0,69.635,78.5839,11.5
44,0,1995,14.366,10.574,1492.36,2693730000.0,578.337,0.0118369,38.9,69.718,81.4885,7.6
45,0,2014,8.8,10.7,7035.48,45810600000.0,4351.89,86.19,3.3,81.0902,232.108,4.981
45,0,2013,8.5,11.1,7217.53,45810600000.0,4351.89,84.17,3.3,80.4902,231.156,5.231
45,0,2012,8.4,10.8,7270.15,45810600000.0,4351.89,82.35,3.4,80.539,230.751,5.379
45,0,2011,8.3,10.6,7281.27,45810600000.0,4351.89,81.27,3.4,80.4366,230.305,5.824
45,0,2010,8.3,10.5,7264.32,45810600000.0,4351.89,82.0,3.5,79.9878,234.607,6.966
45,0,2009,8.1,10.4,6817.16,45810600000.0,4351.89,79.0,3.5,79.8366,234.94,7.742
45,0,2008,8.3,10.3,7187.76,45810600000.0,4351.89,78.0,3.6,79.7366,235.522,7.524
45,0,2007,8.3,10.1,7229.09,45810600000.0,4351.89,75.16,3.7,79.5341,235.943,8.658
45,0,2006,8.2,10.0,7212.44,45810600000.0,36447.9,72.16,3.8,79.1317,236.225,10.25
45,0,2005,8.3,10.1,7138.22,45810600000.0,34696.6,68.71,3.9,78.9317,236.465,11.167
45,0,2004,8.6,9.9,7108.96,45810600000.0,34165.9,64.73,4.0,78.6805,236.592,10.727
45,0,2003,8.6,10.3,7009.73,45810600000.0,30360.0,55.9,4.1,78.3805,236.616,9.779
45,0,2002,8.7,10.2,6900.78,45810600000.0,25205.2,48.82,4.2,78.2293,236.452,8.482
45,0,2001,8.9,10.1,6762.65,45810600000.0,23687.3,31.6509,4.3,78.3293,236.027,7.773
45,0,2000,9.3,10.2,6635.42,45810600000.0,23718.7,30.2163,4.4,77.9268,235.597,7.917
45,0,1999,9.4,10.3,6505.13,45810600000.0,26796.0,20.846,4.5,77.7268,235.258,8.855
45,0,1998,9.6,10.4,6479.49,45810600000.0,27340.7,9.87785,4.7,77.4756,235.079,9.788
45,0,1997,9.9,10.5,6427.8,45810600000.0,27045.7,6.71109,4.8,77.0732,235.023,9.863
45,0,1996,9.7,10.8,6403.33,45810600000.0,30564.2,3.05481,5.0,76.6732,234.652,8.825
45,0,1995,9.4,10.8,6327.71,45810600000.0,31729.7,1.83774,5.3,76.422,233.967,8.158
45,0,1994,9.5,10.9,6244.96,45810600000.0,27087.6,0.922541,5.5,76.2707,233.274,8.728
45,0,1993,9.8,11.1,6288.42,45810600000.0,25488.5,0.463635,5.8,75.8707,232.46,7.675
45,0,1992,10.0,11.0,6445.87,45810600000.0,26333.5,0.435285,6.2,75.8195,230.93,6.323
45,0,1991,10.4,11.4,6564.8,45810600000.0,23269.4,0.250274,6.6,75.3195,229.181,5.317
46,2,2014,31.125,7.798,351.302,53601100000.0,1968.86,25.5177,40.4,62.416,119.647,6.477
46,2,2013,31.5,7.935,375.945,63277200000.0,2378.16,15.0,42.0,62.064,116.936,6.43
46,2,2012,31.834,8.072,342.201,41939700000.0,1613.29,10.6,43.7,61.72,114.25,6.006
46,2,2011,32.127,8.211,315.152,39566300000.0,1558.48,9.0,45.6,61.381,111.575,5.908
46,2,2010,32.385,8.359,277.486,32174800000.0,1298.44,7.8,47.5,61.03,108.902,5.32
46,2,2009,32.619,8.528,260.106,25977800000.0,1074.76,5.44,49.4,60.645,106.227,5.172
46,2,2008,32.846,8.724,261.29,28526900000.0,1210.62,4.27,51.2,60.216,103.559,4.657
46,2,2007,33.084,8.947,241.291,24758800000.0,1078.16,3.85,52.8,59.741,100.923,4.565
46,2,2006,33.345,9.192,293.221,20409700000.0,911.999,2.72318,54.2,59.234,98.3522,4.635
46,2,2005,33.64,9.446,242.773,10731600000.0,491.946,1.8312,55.5,58.719,95.8717,5.539
46,2,2004,33.979,9.698,216.902,8881370000.0,417.508,1.7168,56.9,58.225,93.4883,6.47
46,2,2003,34.358,9.93,217.925,7632410000.0,367.822,1.19306,58.5,57.785,91.1941,7.569
46,2,2002,34.772,10.131,305.981,6166330000.0,304.565,0.830284,60.2,57.425,88.9794,8.58
46,2,2001,35.214,10.292,332.035,5314910000.0,269.015,0.200008,62.1,57.158,86.8284,9.29
46,2,2000,35.671,10.402,326.16,4983020000.0,258.471,0.153615,64.2,57.002,84.7273,10.36
46,2,1999,36.126,10.453,354.607,7719350000.0,410.334,0.104895,66.2,56.972,82.6772,10.1
46,2,1998,36.567,10.454,270.358,7480970000.0,407.523,0.0322404,68.1,57.045,80.6766,8.2
46,2,1997,36.986,10.421,386.789,6891310000.0,384.796,0.0275375,69.7,57.187,78.707,7.601
46,2,1996,37.382,10.369,361.804,6934980000.0,397.136,0.00564876,71.1,57.366,76.7447,7.08
46,2,1995,37.77,10.325,349.535,6465140000.0,379.988,0.000347918,72.3,57.528,74.7739,6.472
47,0,2014,8.5,10.4,5062.61,237000000000.0,21761.0,63.21,3.6,81.3854,84.5028,6.854
47,0,2013,8.6,10.2,5029.0,240000000000.0,21874.8,59.8663,3.5,81.2854,85.0676,6.854
47,0,2012,9.1,10.6,5534.9,246000000000.0,22242.7,55.07,3.4,80.6341,85.6867,6.854
47,0,2011,9.6,10.0,5389.33,288000000000.0,25916.3,51.65,3.3,80.7317,86.1513,17.865
47,0,2010,10.3,9.8,5333.44,299000000000.0,26917.8,44.4,3.3,80.3878,86.2788,12.713
47,0,2009,10.6,9.8,5627.88,330000000000.0,29711.0,42.4,3.3,80.1878,86.1677,9.616
47,0,2008,10.7,9.7,5805.19,354000000000.0,31997.3,38.2,3.3,79.939,85.9414,7.76
47,0,2007,10.1,9.9,5701.33,318000000000.0,28827.3,35.88,3.5,79.439,85.7135,8.396
47,0,2006,10.2,9.6,5434.58,273000000000.0,24801.2,32.25,3.6,79.439,85.4954,9.008
47,0,2005,9.8,9.6,5297.2,248000000000.0,22551.7,24.0,3.9,79.239,85.2391,9.994
47,0,2004,9.6,9.6,5200.02,241000000000.0,21955.1,21.42,4.1,79.039,84.9895,10.311
47,0,2003,9.6,9.7,5091.29,202000000000.0,18477.6,17.8,4.4,78.8415,84.7794,9.412
47,0,2002,9.5,9.5,4909.64,154000000000.0,14110.3,14.67,4.8,78.6415,84.5774,9.975
47,0,2001,9.4,9.4,4719.15,136000000000.0,12538.2,10.935,5.1,78.3878,84.2679,10.456
47,0,2000,9.6,9.7,4586.33,130000000000.0,12043.0,9.13884,5.5,77.8878,83.8309,11.248
47,0,1999,9.4,9.6,4316.33,143000000000.0,13245.2,6.87729,5.9,77.9878,83.4887,11.853
47,0,1998,9.4,9.6,4175.73,144000000000.0,13472.1,3.22182,6.3,77.839,83.1692,10.839
47,0,1997,9.6,9.4,3989.12,143000000000.0,13427.8,1.84963,6.7,78.1366,82.7095,9.577
47,0,1996,9.5,9.5,3832.67,146000000000.0,13749.1,1.39536,7.1,77.6854,82.3026,9.655
47,0,1995,9.6,9.5,3709.0,137000000000.0,12959.3,0.749616,7.4,77.5854,81.9407,9.062
47,0,1994,9.9,9.3,3598.52,117000000000.0,11091.3,0.378174,7.7,77.639,81.5587,8.863
47,0,1993,9.7,9.3,3459.42,109000000000.0,10402.0,0.191062,8.0,77.3902,81.1514,8.613
47,0,1992,10.0,9.4,3398.38,116000000000.0,11176.5,0.0482916,8.3,77.3829,80.6754,7.843
47,0,1991,9.9,9.3,3253.22,105000000000.0,10188.4,0.0487888,8.7,77.1366,80.0615,7.656
48,3,2014,25.992,4.876,577.897,58722300000.0,3687.84,23.4,25.1,72.935,148.593,2.717
48,3,2013,26.369,4.932,558.419,53851100000.0,3452.92,19.7,25.9,72.596,145.538,3.016
48,3,2012,26.766,4.996,532.651,50388500000.0,3299.67,16.0,26.8,72.236,142.504,2.765
48,3,2011,27.197,5.07,534.558,47654800000.0,3187.87,12.3,27.8,71.861,139.5,4.126
48,3,2010,27.688,5.15,541.953,41338500000.0,2825.52,10.5,28.8,71.481,136.529,3.497
48,3,2009,28.269,5.233,537.78,37734100000.0,2635.75,9.3,29.8,71.108,133.597,3.308
48,3,2008,28.946,5.319,530.542,39137000000.0,2794.21,8.3,30.8,70.75,130.706,2.841
48,3,2007,29.716,5.407,543.491,34113100000.0,2489.95,7.3,31.9,70.409,127.849,2.796
48,3,2006,30.562,5.497,533.029,30231200000.0,2256.57,6.5,33.0,70.082,125.019,2.886
48,3,2005,31.454,5.592,480.68,27211400000.0,2077.83,5.7,34.1,69.762,122.21,2.994
48,3,2004,32.35,5.694,482.538,23965300000.0,1872.74,5.1,35.3,69.437,119.419,2.971
48,3,2003,33.212,5.807,450.783,21917700000.0,1753.35,4.54885,36.6,69.092,116.652,2.807
48,3,2002,34.006,5.933,363.015,20776700000.0,1701.77,3.39175,37.9,68.717,113.931,2.851
48,3,2001,34.716,6.075,357.989,18702800000.0,1568.38,1.7382,39.2,68.304,111.282,2.784
48,3,2000,35.341,6.235,330.451,19288800000.0,1655.59,0.712333,40.6,67.849,108.723,2.897
48,3,1999,35.893,6.415,363.127,18318400000.0,1608.68,0.592653,42.1,67.351,106.264,2.919
48,3,1998,36.401,6.614,314.636,19395500000.0,1742.08,0.46659,43.7,66.817,103.896,2.862
48,3,1997,36.883,6.828,240.548,17790000000.0,1633.97,0.095476,45.4,66.257,101.602,2.929
48,3,1996,37.344,7.058,259.236,15674800000.0,1472.28,0.0195349,47.1,65.678,99.3531,2.925
48,3,1995,37.767,7.297,295.624,14655400000.0,1408.02,0.00299801,48.9,65.09,97.1304,2.898
49,3,2014,26.002,9.037,39.0558,8776350000.0,831.96,11.4,54.5,62.069,73.6825,13.918
49,3,2013,26.423,9.185,43.8433,8452510000.0,812.689,10.6,55.7,61.658,73.6825,14.143
49,3,2012,26.839,9.333,46.1422,7890220000.0,769.707,9.8,56.8,61.26,73.6825,14.1
49,3,2011,27.248,9.48,31.2861,7516830000.0,744.217,9.0,57.9,60.879,73.6825,14.929
49,3,2010,27.651,9.629,24.5243,6622540000.0,665.627,8.37,16.1,60.511,73.6825,15.643
49,3,2009,28.048,9.782,35.9255,6584650000.0,672.037,8.1,60.2,60.148,73.6825,16.235
49,3,2008,28.443,9.943,23.739,6548530000.0,678.845,7.6,61.4,59.782,73.6825,15.939
49,3,2007,28.838,10.113,25.4862,5885330000.0,619.813,7.2,62.6,59.408,73.6825,16.8
49,3,2006,29.235,10.292,37.6681,4756200000.0,508.969,6.796,63.8,59.028,73.6825,15.812
49,3,2005,29.638,10.474,37.3017,4310360000.0,468.757,6.3762,65.2,58.652,73.6825,14.877
49,3,2004,30.048,10.652,28.2964,3537720000.0,391.035,5.40126,66.6,58.292,73.6825,13.538
49,3,2003,30.465,10.823,28.7637,2960310000.0,332.615,1.64736,68.2,57.959,73.6825,12.158
49,3,2002,30.891,10.983,30.6141,3472190000.0,396.634,0.893433,69.9,57.655,73.6825,11.003
49,3,2001,31.328,11.134,35.1965,3596440000.0,417.763,0.340832,72.0,57.382,73.6825,9.552
49,3,2000,31.777,11.279,35.7995,3953850000.0,467.148,0.231271,74.2,57.131,73.6825,8.339
49,3,1999,32.236,11.425,39.1871,4153740000.0,499.304,0.0706585,76.5,56.891,73.6825,7.2
49,3,1998,32.707,11.578,36.9433,3723910000.0,455.542,0.0239995,79.0,56.648,73.6825,7.107
49,3,1996,33.691,11.93,33.8519,2907510000.0,368.632,0.00748425,16.1,56.121,73.6825,7.053
50,3,2014,22.792,4.431,619.836,19618600000.0,2190.65,19.08,17.3,74.278,80.0392,5.488
50,3,2013,23.223,4.446,643.176,18372200000.0,2088.1,17.8,17.9,74.051,78.6355,4.096
50,3,2012,23.737,4.468,636.639,18400500000.0,2129.52,18.12,18.6,73.814,77.2249,3.754
50,3,2011,24.336,4.497,663.98,17588100000.0,2073.9,15.9,19.3,73.569,75.7947,4.475
50,3,2010,25.02,4.534,617.856,15729600000.0,1891.16,11.09,20.0,73.317,74.3361,4.119
50,3,2009,25.777,4.578,624.358,14486100000.0,1777.27,9.8,20.8,73.061,72.8463,3.292
50,3,2008,26.588,4.628,656.062,13789700000.0,1727.83,9.6,21.7,72.803,71.3286,3.156
50,3,2007,27.432,4.682,634.948,12275500000.0,1572.06,9.4,22.6,72.544,69.7875,3.211
50,3,2006,28.297,4.742,583.944,10841700000.0,1420.13,7.8,23.6,72.285,68.2304,3.575
50,3,2005,29.181,4.808,573.402,9672030000.0,1296.69,6.5,24.6,72.026,66.6636,4.909
50,3,2004,30.092,4.879,538.93,8772170000.0,1204.48,5.6,25.6,71.77,65.0903,5.99
50,3,2003,31.029,4.957,540.223,8140280000.0,1145.5,4.8,26.8,71.511,63.5117,5.3
50,3,2002,31.981,5.043,516.649,7775080000.0,1122.06,2.5974,27.9,71.249,61.9293,4.02
50,3,2001,32.927,5.136,495.415,7565880000.0,1120.55,1.41528,29.1,70.976,60.3442,4.0
50,3,2000,33.829,5.239,488.401,7103510000.0,1080.46,1.20386,30.3,70.689,58.7587,4.036
50,3,1999,34.647,5.35,444.729,6414520000.0,1002.72,0.573575,31.6,70.378,57.1736,3.85
50,3,1998,35.361,5.469,443.219,6366340000.0,1023.46,0.301247,36.5,70.041,55.5939,4.02
50,3,1997,35.959,5.598,414.013,5737100000.0,948.956,0.170996,34.2,69.676,54.0325,3.32
50,3,1996,36.445,5.735,401.375,5215030000.0,887.693,0.0437112,35.5,69.284,52.5052,4.37
50,3,1995,36.835,5.879,353.826,5347450000.0,936.667,0.0367753,36.9,68.871,51.0235,3.24
51,0,2014,9.5,12.8,3965.96,140000000000.0,14197.8,75.6532,4.5,75.7634,108.986,7.725
51,0,2013,9.0,12.8,3892.11,135000000000.0,13668.2,72.6439,4.7,75.5659,109.28,10.176
51,0,2012,9.1,13.0,3923.04,128000000000.0,12888.3,70.58,4.8,75.0634,109.581,11.003
51,0,2011,8.8,12.9,3898.82,141000000000.0,14118.1,68.02,4.9,74.8585,110.148,11.029
51,0,2010,9.0,13.0,3876.49,131000000000.0,13092.2,65.0,5.1,74.2073,110.461,11.172
51,0,2009,9.6,13.0,3773.15,131000000000.0,13029.9,62.0,5.3,73.9049,110.711,10.03
51,0,2008,9.9,13.0,3988.77,158000000000.0,15739.7,61.0,5.5,73.7024,112.021,7.817
51,0,2007,9.7,13.2,3976.52,140000000000.0,13907.5,53.3,5.8,73.1512,112.217,7.406
51,0,2006,9.9,13.1,3882.49,115000000000.0,11447.8,47.06,6.1,73.0976,112.391,7.494
51,0,2005,9.7,13.5,3771.36,113000000000.0,11206.0,38.97,6.4,72.6488,112.566,7.188
51,0,2004,9.4,13.1,3680.17,104000000000.0,10296.3,27.74,6.8,72.6488,112.778,5.832
51,0,2003,9.3,13.4,3637.28,85324800000.0,8423.35,21.63,7.1,72.3,113.028,5.79
51,0,2002,9.5,13.1,3545.17,67716900000.0,6665.96,16.67,7.6,72.3488,113.352,5.608
51,0,2001,9.5,13.0,3426.72,53821300000.0,5283.03,14.5286,8.1,72.2488,113.675,5.671
51,0,2000,9.6,13.3,3309.28,47310600000.0,4633.31,6.99968,8.7,71.2463,113.936,6.563
51,0,1999,9.2,14.0,3321.41,49170400000.0,4802.96,5.85784,9.2,70.6771,114.004,6.929
51,0,1998,9.5,13.7,3215.68,48770500000.0,4750.41,3.89464,9.6,70.5578,114.327,8.925
51,0,1997,9.8,13.5,3188.38,47290200000.0,4595.52,1.94245,9.9,70.7024,114.593,8.99
51,0,1996,10.2,13.9,3162.37,46659800000.0,4525.14,0.96924,10.3,70.3288,114.748,10.022
51,0,1995,10.8,14.1,3066.52,46418900000.0,4494.05,0.677486,10.8,69.7917,114.945,10.168
51,0,1994,11.2,14.2,3025.71,43160400000.0,4172.77,0.483581,11.6,69.4698,115.105,10.847
51,0,1993,11.3,14.5,2995.99,40119100000.0,3873.42,0.193414,12.7,69.1012,115.263,12.098
51,0,1992,11.7,14.3,3116.01,38724900000.0,3734.56,0.0483534,13.7,69.1171,115.382,9.942
51,0,1991,12.3,14.0,3223.92,34748500000.0,3349.77,0.00338263,14.6,69.3771,115.427,9.705
52,0,2014,13.4,6.3,2166.12,17758100000.0,4351.89,8.1,1.8,82.861,3.2657,4.897
52,0,2013,13.4,6.7,2166.12,16033500000.0,4351.89,8.1,1.8,82.061,3.22957,5.376
52,0,2012,14.1,6.1,2166.12,14724100000.0,4351.89,8.1,1.9,82.9171,3.19916,6.0
52,0,2011,14.1,6.2,2166.12,15158500000.0,4351.89,8.1,2.0,82.3585,3.18218,7.028
52,0,2010,15.4,6.4,2166.12,13683700000.0,4351.89,8.1,2.0,81.8976,3.17248,7.564
52,0,2009,15.8,6.3,2166.12,13164700000.0,4351.89,8.1,2.1,81.7512,3.17705,7.22
52,0,2008,15.2,6.3,2166.12,17905300000.0,4351.89,91.0,2.2,81.6098,3.16622,2.946
52,0,2007,14.6,6.2,2166.12,21515000000.0,4351.89,90.6,2.3,81.4537,3.10789,2.251
52,0,2006,14.5,6.3,2166.12,17216400000.0,4351.89,89.51,2.4,81.1585,3.03024,2.83
52,0,2005,14.4,6.2,2166.12,16812500000.0,4351.89,87.0,2.5,81.5024,2.95994,2.547
52,0,2004,14.5,6.2,2166.12,13834800000.0,4351.89,83.88,2.6,80.9976,2.91346,4.031
52,0,2003,14.3,6.3,2166.12,11414100000.0,4351.89,83.14,2.8,80.9634,2.88799,3.997
52,0,2002,14.1,6.3,2166.12,9294650000.0,32326.6,79.12,2.9,80.5024,2.86806,2.988
52,0,2001,14.4,6.1,2166.12,8205360000.0,28794.0,49.393,3.0,80.6902,2.84257,1.874
52,0,2000,15.3,6.5,2166.12,9003640000.0,32018.1,44.4705,3.2,79.6537,2.80504,1.936
52,0,1999,14.8,6.9,2166.12,8971610000.0,32344.0,41.2946,3.4,79.3512,2.76689,2.178
52,0,1998,15.2,6.6,2166.12,8494090000.0,30995.0,36.2642,3.5,79.6024,2.73364,3.069
52,0,1997,15.3,6.8,2166.12,7580990000.0,27960.9,27.4789,3.7,78.8854,2.70452,3.72
52,0,1996,16.1,7.0,2166.12,7438180000.0,27659.9,14.8065,3.9,78.7778,2.68245,3.6
52,0,1995,16.0,7.2,2166.12,7134340000.0,26673.6,11.2159,4.1,77.9844,2.66801,5.196
52,0,1994,16.7,6.5,2166.12,6399060000.0,24054.7,6.79481,4.3,79.2471,2.65358,5.326
52,0,1993,17.5,6.6,2166.12,6227930000.0,23615.2,2.66783,4.5,78.9346,2.63067,5.257
52,0,1992,17.7,6.6,2166.12,7091630000.0,27165.0,1.53916,4.7,78.7602,2.60406,4.305
52,0,1991,17.6,7.0,2166.12,6920120000.0,26843.3,0.505129,4.9,77.992,2.57154,2.548
53,5,2014,18.984,7.212,804.514,45810600000.0,1573.88,21.0,36.9,68.286,73.6825,2.765
53,5,2013,19.416,7.251,764.199,45810600000.0,1449.61,15.1,38.9,67.931,73.6825,2.823
53,5,2012,19.923,7.312,723.235,45810600000.0,1443.88,12.5801,40.9,67.545,73.6825,2.69
53,5,2011,20.495,7.393,696.842,45810600000.0,1458.1,10.07,43.0,67.13,73.6825,2.519
53,5,2010,21.114,7.492,640.395,45810600000.0,1357.56,7.5,45.1,66.693,73.6825,2.444
53,5,2009,21.755,7.602,598.498,45810600000.0,1101.96,5.12,47.3,66.244,73.6825,2.475
53,5,2008,22.39,7.72,561.248,45810600000.0,998.522,4.38,49.4,65.794,73.6825,2.268
53,5,2007,22.996,7.839,541.738,45810600000.0,1028.33,3.95,51.5,65.35,73.6825,2.399
53,5,2006,23.564,7.958,509.214,45810600000.0,806.753,2.8055,53.6,64.918,73.6825,2.737
53,5,2005,24.087,8.074,468.026,45810600000.0,714.861,2.38808,55.7,64.5,73.6825,3.102
53,5,2004,24.571,8.189,451.612,45810600000.0,627.774,1.97614,57.8,64.095,73.6825,3.098
53,5,2003,25.034,8.306,430.483,45810600000.0,546.727,1.68649,59.9,63.699,73.6825,3.182
53,5,2002,25.489,8.427,410.645,515000000000.0,470.987,1.53788,62.1,63.304,73.6825,3.052
53,5,2001,25.944,8.555,393.81,485000000000.0,451.573,0.660146,64.3,62.907,73.6825,2.868
53,5,2000,26.401,8.692,393.646,468000000000.0,443.314,0.527532,66.6,62.505,73.6825,2.731
53,5,1999,26.861,8.841,392.04,459000000000.0,441.999,0.273224,68.9,62.093,73.6825,2.744
53,5,1998,27.324,9.003,385.864,421000000000.0,413.299,0.139027,71.2,61.669,73.6825,2.671
53,5,1997,27.789,9.179,375.485,416000000000.0,415.494,0.0707678,73.5,61.233,73.6825,2.63
53,5,1996,28.262,9.37,359.816,393000000000.0,399.95,0.046334,75.8,60.783,73.6825,2.665
